共有model数,item_name 中文,model_name 中文,目标价,model_image_susercontent,product_link,L2 中文,L3 中文,邀请码,model_id,final_1688_link,price judge,展示日期,item_id,item下最高价,特殊tag,日均销售额,日均单量,asp_tag_by_l1
1,适用于比亚迪海豚迷你中控扶手套一体式硅胶套无线内饰垫,（深蓝色）,13,https://cf.shopee.com.br/file/sg-11134201-8260i-mmevnd4x1m9t85,https://.xiapibuy.com/product/1529281894/47257937634,汽车内饰配件,其他的,IVCN202608179463,'139495451267,https://detail.1688.com/offer/1050894806068.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-21,'139495451267,13,,20-40美金,20-40单,高价品
1,【厂家直销】小草帽造型 1280*720 20mm 车载后视摄像头，小草帽造型车载后视摄像头，车载倒车摄像头，倒车镜头，批发，大批量可定制。,草帽套装，金边镜头，AHD720P,12.94,https://cf.shopee.co.th/file/cn-11134207-820l4-mh684wz4fkzw6f,https://.xiapibuy.com/product/1587719776/45901575082,汽车内饰配件,摄像机和停车摄像头,IVCN202608178331,'420142368385,https://detail.1688.com/offer/1064188248363.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'420142368385,12.94,LFF精寻品📦,20-40美金,20-40单,中价品
1,Baseus Metal Age Go Gravity 车载支架 出风口版 车载手机支架 防震降噪,灰色的,12.92,https://cf.shopee.com.my/file/cn-11134207-7ras8-m0o7tf8leqpza5,https://.xiapibuy.com/product/1123507148/26513608241,汽车内饰配件,手机支架,IVCN202608177889,'59821989979,https://detail.1688.com/offer/840784557256.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'59821989979,12.92,LFF精寻品📦,20-40美金,20-40单,高价品
1,[PM2.5] Perodua Myvi Lagi Best Gen3 Axia Bezza Aruz Alza Lama Proton Ertiga 空调香味过滤网,[PM2.5] Perodua Myvi Lagi Best Gen3 Axia Bezza Aruz Alza Lama Proton Ertiga 空调香味过滤网,12.9,https://cf.shopee.com.my/file/cn-11134207-820l4-mr8s2wl7kkjke5,https://.xiapibuy.com/product/1707693840/49558369813,汽车零部件,发动机零件,IVCN2026061520131,'380741662204,相似款：https://detail.1688.com/offer/787729703724.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017870217113268610e0e6a&token=tRL3x%2FQPObm%2F9TY5xhRCznpy1I%2BvZQayLu1CyNmTPQXTWvaaDcn6KufvuYpoyNch,P0,'08-21,'380741662204,12.9,LFF精寻品📦,40-60美金,20-40单,高价品
1,[PM2.5] 三菱Triton & Pajero Sport（2015-2023）、Lancer EX / Space Wagon / ASX专用香氛车内空气滤清器,[PM2.5] 三菱Triton & Pajero Sport（2015-2023）、Lancer EX / Space Wagon / ASX专用香氛车内空气滤清器,12.9,https://cf.shopee.co.th/file/sg-11134201-8262s-mjocph65c9hc97,https://.xiapibuy.com/product/1657841277/49655591048,汽车零部件,发动机零件,IVCN2026041047931,'345504194959,相似款：https://detail.1688.com/offer/787729703724.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017870217113268610e0e6a&token=tRL3x%2FQPObm%2F9TY5xhRCznpy1I%2BvZQayLu1CyNmTPQXTWvaaDcn6KufvuYpoyNch,P0,'08-21,'345504194959,12.9,LFF精寻品📦,20-40美金,20-40单,高价品
1,UGREEN车载手机支架 通用重力伸缩式车载手机支架 适用于iPhone 360​​°旋转出风口手机支架,UGREEN车载手机支架 通用重力伸缩式车载手机支架 适用于iPhone 360​​°旋转出风口手机支架,12.9,https://cf.shopee.ph/file/sg-11134201-7qvd4-lkhmwns6ma1y46,https://.xiapibuy.com/product/132946477/23351412062,汽车内饰配件,手机支架,IVCN202604231769,'235522306300,https://detail.1688.com/offer/1004655158771.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i22&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'235522306300,12.9,LFF精寻品📦,100-300美金,20-40单,高价品
1,[PM2.5] 本田 CITY、JAZZ、HRV、CIVIC FC、FK、FE、FREED、BRIO、CRV、BRV 专用香味空气滤清器。,[PM2.5] 本田 CITY、JAZZ、HRV、CIVIC FC、FK、FE、FREED、BRIO、CRV、BRV 专用香味空气滤清器。,12.9,https://cf.shopee.co.th/file/cn-11134207-820l4-mra3c6sxb6rwa0,https://.xiapibuy.com/product/1657841277/55804643283,汽车零部件,发动机零件,IVCN2026051322749,'169132535886,相似款：https://detail.1688.com/offer/787729703724.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017870217113268610e0e6a&token=tRL3x%2FQPObm%2F9TY5xhRCznpy1I%2BvZQayLu1CyNmTPQXTWvaaDcn6KufvuYpoyNch,P0,'08-21,'169132535886,12.9,LFF精寻品📦,20-40美金,20-40单,高价品
1,Baseus Metal Age Go Gravity 车载支架 出风口版 车载手机支架 防震降噪,黑色的,12.84,https://cf.shopee.com.my/file/cn-11134207-7ras8-m0o7tdz39b9qa3,https://.xiapibuy.com/product/1123507148/26513608241,汽车内饰配件,手机支架,IVCN202604230297,'59821989978,https://detail.1688.com/offer/840784557256.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'59821989978,12.84,LFF精寻品📦,20-40美金,20-40单,高价品
1,[PM2.5] 适用于比亚迪 Atto 3 和 Dolphin 2022 年至今车型的香味空气过滤器（比亚迪） - 活性炭、除臭、强劲气流,[PM2.5] 适用于比亚迪 Atto 3 和 Dolphin 2022 年至今车型的香味空气过滤器（比亚迪） - 活性炭、除臭、强劲气流,12.81,https://cf.shopee.co.th/file/sg-11134201-8261v-mjs30ow9fxfm5e,https://.xiapibuy.com/product/1657841277/56355580045,汽车零部件,发动机零件,IVCN202608179387,'435504223810,相似款：https://detail.1688.com/offer/787729703724.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017870217113268610e0e6a&token=tRL3x%2FQPObm%2F9TY5xhRCznpy1I%2BvZQayLu1CyNmTPQXTWvaaDcn6KufvuYpoyNch,P1,'08-21,'435504223810,12.81,LFF精寻品📦,20-40美金,20-40单,高价品
1,S型多用途车辆贴纸 - 泰国运动版模切贴纸 - 汽车贴纸条。,黑色、红色、右-左,12.81,https://cf.shopee.co.th/file/id-11134207-7rbk6-mahwoouevm97de,https://.xiapibuy.com/product/1531095553/26585526120,汽车外饰配件,贴纸、标志和徽章,IVCN202602116197,'147828427355,无同款,P1,'08-21,'147828427355,12.81,LFF精寻品📦,20-40美金,20-40单,中价品
1,【一年保修】BLACKBIRD 快开式水阀 TFR 4JA1 4JB1 4JH1 带垫圈 76.5 度 #B-277,【一年保修】BLACKBIRD 快开式水阀 TFR 4JA1 4JB1 4JH1 带垫圈 76.5 度 #B-277,12.8,https://cf.shopee.co.th/file/th-11134207-81ztf-mpouydomyfb697,https://.xiapibuy.com/product/1054658412/23987475389,汽车零部件,散热器、发动机冷却和气候控制,IVCN202606156597,'69377320439,相似款：https://detail.1688.com/offer/44946782905.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=25f69f4062064a7ba29f1f300cf51023&sessionid=6366e49d9226458080d50cc5e82f02e9,P0,'08-21,'69377320439,12.8,LFF精寻品📦,20-40美金,20-40单,高价品
1,高品质硅胶汽车雨刮片，防水，适用于本田思域FC 2016-2021（1套），静音，现货发售。,前轮一对 - 26 英寸和 18 英寸,12.75,https://cf.shopee.co.th/file/sg-11134201-82613-ml29mq6vj0g76e,https://.xiapibuy.com/product/1479986956/51706330999,汽车零部件,挡风玻璃雨刮器和清洗器,IVCN202608177845,'262414893683,相似款：https://detail.1688.com/offer/614390519751.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717870440059983555e0d3c&token=5cRL9PQumUJrB71wq5SsjaYWMxyY%2F6q2Xdxscs3GOIsplJ%2FOa2fyCGOeqxsDKCxw,P1,'08-21,'262414893683,12.75,LFF精寻品📦,20-40美金,20-40单,高价品
1,适用于5.5马力-18马力汽油发动机的PVC风扇外壳鼓风机壳体（大森）,13-18马力，红色,12.72,https://cf.shopee.ph/file/ph-11134207-7r991-lvmtw8xgppo0e0,https://.xiapibuy.com/product/179779485/26700713918,汽车零部件,发动机零件,IVCN202605134777,'236375098519,相似款：https://detail.1688.com/offer/675650398188.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf89a7417725212643481131e10dd&token=G%2BkbXxxKxXZHyxd4nrqdYiBe8zn40xmmEabrKyE6EmqLrHUemgZTZfo%2Fa5E6XgRA,P1,'08-21,'236375098519,12.72,LFF精寻品📦,20-40美金,20-40单,高价品
1,Bombastik 型 DRY 赛车排气消声器尾嘴，适用于汽车排气消声器尾嘴,Bombastik 型 DRY 赛车排气消声器尾嘴，适用于汽车排气消声器尾嘴,12.71,https://cf.shopee.ph/file/id-11134207-822ws-mncpnj7se1om43,https://.xiapibuy.com/product/325620942/43555839576,汽车零部件,尾气和排放,IVCN202608177535,'300491291601,相似款：https://detail.1688.com/offer/1061017769385.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17870237805222454e0d8e&token=Q7vZwT%2FOA23mu9Q%2Bw8tIBCFU9Ghx6NgETDD%2BBBuLNAdPWEipSinVD9zIj4eCGFFE,P1,'08-21,'300491291601,12.71,LFF精寻品📦,20-40美金,20-40单,高价品
1,12V辅助风扇，带原装继电器套件，通用高速风扇,12V辅助风扇，带原装继电器套件，通用高速风扇,12.68,https://cf.shopee.ph/file/sg-11134201-8260n-mjgildsqvuv5f0,https://.xiapibuy.com/product/31945205/1314604762,汽车零部件,散热器、发动机冷却和气候控制,IVCN2026041032547,'22842418090,https://detail.1688.com/offer/796942532341.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'22842418090,12.68,,20-40美金,20-40单,高价品
1,AUXITO 2个装 W16W T15 倒车灯 反向灯 CANBUS 反向灯 替换件 适用于 W16W 906 921 912 4014SMD,T15,12.65,https://cf.shopee.ph/file/b549c9981a00d10dbf42de1c8b255218,https://.xiapibuy.com/product/429041086/2983504797,汽车零部件,电子,IVCN202605138011,'36639636813,https://detail.1688.com/offer/810149678723.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'36639636813,12.65,LFF精寻品📦,20-40美金,20-40单,中价品
1,长拉杆端头，适用于Fortuner VRZ和Hilux Revo车型,长拉杆端头，适用于Fortuner VRZ和Hilux Revo车型,12.65,https://cf.shopee.ph/file/sg-11134201-7repu-m2uissv6kjrada,https://.xiapibuy.com/product/368717101/25788580909,汽车零部件,发动机零件,IVCN202608178283,'197993983741,无同款,P1,'08-21,'197993983741,12.65,LFF精寻品📦,20-40美金,20-40单,高价品
1,适用于五十铃 D-Max 共轨 2.5、3.0 (4JK1、4JJ1) 2005-2020 的水泵 / 爱信 / WPG-025V，雪佛兰 2005。,适用于五十铃 D-Max 共轨 2.5、3.0 (4JK1、4JJ1) 2005-2020 的水泵 / 爱信 / WPG-025V，雪佛兰 2005。,12.6,https://cf.shopee.co.th/file/cn-11134207-820l4-mohmysp881zf73,https://.xiapibuy.com/product/1478781987/56360874358,汽车零部件,散热器、发动机冷却和气候控制,IVCN2026061519737,'360949962985,相似款：https://detail.1688.com/offer/616114154878.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'360949962985,12.6,LFF精寻品📦,20-40美金,20-40单,高价品
1,SEAMETAL 车载风扇，双头，360 度旋转，USB 风扇，3 档风速，强劲风力，静音运行。,双风扇（升级版）,12.59,https://cf.shopee.co.th/file/sg-11134201-7repk-m80agf9te55z36,https://.xiapibuy.com/product/1212650027/28281443764,汽车零部件,散热器、发动机冷却和气候控制,IVCN2026041041297,'243036769916,https://detail.1688.com/offer/662953143999.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'243036769916,12.59,LFF精寻品📦,80-100美金,20-40单,高价品
1,雅马哈船用发动机燃油管软管舷外机汽油箱连接器套件工具,黑色的,12.58,https://cf.shopee.com.my/file/sg-11134201-7rccn-lsnryjgfgcf63f,https://.xiapibuy.com/product/408897817/25067748858,汽车零部件,燃油系统,IVCN2026041053593,'255436793022,https://detail.1688.com/offer/853459293150.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2154647417870222355908274e0ed6&token=8udiXRdx9aBw%2FlXoR4CBeHoWIF1fTpJbgT2xQ8XR0bZQbCPkElXxn%2BrakkWtO30i,P1,'08-21,'255436793022,12.58,LFF精寻品📦,20-40美金,20-40单,高价品
1,适用于摩托车、卡车、全地形车、船只、房车、公共汽车的 12/24V PD Type-C 2.1A 1A 双 USB 充电插座适配器。,PD3.0 双 USB,12.57,https://cf.shopee.co.th/file/sg-11134201-7rbko-lq5zd3dljpd22f,https://.xiapibuy.com/product/144656202/22989081940,汽车内饰配件,USB充电器、FM和蓝牙发射器,IVCN202608177831,'222432251687,https://detail.1688.com/offer/1047202012212.html?fromkv=cbuPcPlugin:imageSearchDrawerTable&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'222432251687,12.57,LFF精寻品📦,20-40美金,20-40单,中价品
1,[PM2.5] 适用于福特 Ranger T6 T7 MC / Raptor / Everest 和马自达 BT-50 Pro（2012-2022 年）的香味车厢空气滤清器。,[PM2.5] 适用于福特 Ranger T6 T7 MC / Raptor / Everest 和马自达 BT-50 Pro（2012-2022 年）的香味车厢空气滤清器。,12.54,https://cf.shopee.co.th/file/cn-11134207-820l4-mra6wfefvvgn3b,https://.xiapibuy.com/product/1657841277/50205563641,汽车零部件,发动机零件,IVCN2026051316432,'320503835566,相似款：https://detail.1688.com/offer/787729703724.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017870217113268610e0e6a&token=tRL3x%2FQPObm%2F9TY5xhRCznpy1I%2BvZQayLu1CyNmTPQXTWvaaDcn6KufvuYpoyNch,P1,'08-21,'320503835566,12.54,LFF精寻品📦,20-40美金,20-40单,高价品
1,麂皮绒自粘布 50x140厘米（0.6毫米） - 适用于汽车内饰DIY、方向盘套、沙发翻新、家具升级,黑色，50厘米 x 140厘米,12.53,https://cf.shopee.com.my/file/cn-11134207-7ras8-mdsec82pygzo0e,https://.xiapibuy.com/product/1107892027/41203304036,汽车内饰配件,其他的,IVCN202608177505,'275274104727,相似款：https://detail.1688.com/offer/891097542326.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917663774216721987e102e&token=D0euL0T1eFVxWSAmqbllswxxeLH2hK3lK7KiST8jv1mq1z8QmadhYd1wJLT8DPDp,P0,'08-21,'275274104727,12.53,LFF精寻品📦,20-40美金,20-40单,高价品
1,BULLVISION 2个装 H4 H7 LED 汽车大灯 LED Canbus H1 H8 H9 H11 9005 HB3 9006 HB4 汽车 LED 雾灯 6000K 12V,2 件，H4,12.51,https://cf.shopee.co.th/file/cn-11134207-820l4-mlet2e46sjk038,https://.xiapibuy.com/product/858426990/28208398281,汽车零部件,电子,IVCN2026061512851,'217736500405,相似款：https://detail.1688.com/offer/900777037816.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'217736500405,12.51,LFF精寻品📦,20-40美金,20-40单,高价品
1,NHK H4继电器线束适用于双氙气投影透镜汽车配件高低速控制线束12V 35W/55W通用,NHK H4继电器线束适用于双氙气投影透镜汽车配件高低速控制线束12V 35W/55W通用,12.5,https://cf.shopee.ph/file/cn-11134207-7qukw-lhva9d7b7s0ub6,https://.xiapibuy.com/product/1000062462/22770643842,汽车零部件,电子,IVCN2026061511993,'204359736880,相似款：https://detail.1688.com/offer/709772394013.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-21,'204359736880,12.5,LFF精寻品📦,20-40美金,20-40单,高价品
1,HOTOP 真皮汽车方向盘套 38CM 通用型真皮汽车方向盘套 汽车内饰配件,黑色，无标志,12.31,https://cf.shopee.com.my/file/cn-11134207-820l4-micf47mtmubl34,https://.xiapibuy.com/product/1013658762/56103193044,汽车内饰配件,方向盘及方向盘套,IVCN2026061516241,'262261275291,https://detail.1688.com/offer/1050636285352.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'262261275291,12.31,LFF精寻品📦,20-40美金,20-40单,中价品
1,Baseus 重力车载手机支架，360°旋转，强力吸盘（4.7-6.5英寸）,黑色的,12.3,https://cf.shopee.com.my/file/sg-11134201-7rbl3-lm7530jkdcsld0,https://.xiapibuy.com/product/1123507148/23887272487,汽车内饰配件,手机支架,IVCN2026031325100,'158444874501,,P0,'08-21,'158444874501,12.3,LFF精寻品📦,60-80美金,20-40单,高价品
1,SOARFLY车载便携式充气泵，带LED灯和自动断电功能,超级FSAT泵,12.26,https://cf.shopee.ph/file/cn-11134207-820l4-mfp1rj58ktu0d7,https://.xiapibuy.com/product/968067705/24397408190,汽车保养,轮胎及轮毂保养,IVCN202608178933,'301921348532,相似款：https://detail.1688.com/offer/898942880429.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'301921348532,12.26,LFF精寻品📦,20-40美金,20-40单,高价品
1,MyriadU 二合一锁钥匙精密钩子和拨片套装 O 型环拾取器套件维护维修工具汽车解锁工程 SS001 SS002 MY,A2,12.25,https://cf.shopee.com.my/file/sg-11134201-7rfgt-m3addyl2p83yd5,https://.xiapibuy.com/product/161491282/29569455632,汽车工具,测试、诊断和维修工具,IVCN202608177023,'257164564533,无同款,P1,'08-21,'257164564533,12.25,LFF精寻品📦,20-40美金,20-40单,中价品
1,Armor All 光泽保护剂，清洁、增亮并保护乙烯基、橡胶和塑料，500毫升,Armor All 光泽保护剂，清洁、增亮并保护乙烯基、橡胶和塑料，500毫升,12.2,https://cf.shopee.ph/file/sg-11134201-81zw8-mmjy4xqofrb5e1,https://.xiapibuy.com/product/46098518/16156692186,汽车保养,抛光剂、涂层和密封剂,IVCN202608178339,'162200536187,https://detail.1688.com/offer/950285166825.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'162200536187,12.2,LFF精寻品📦,20-40美金,20-40单,高价品
1,Novsight 最新款 N61T 可切换三色 LED 车用大灯 H4 H11 3000K 4300K 6000K 雾灯灯泡 9005 9006 9012 H7,H4,12.18,https://cf.shopee.ph/file/sg-11134201-22110-k5yzaxmneojvb3,https://.xiapibuy.com/product/96944675/18261164621,汽车零部件,电子,IVCN2026051322929,'175046849236,相似款：https://detail.1688.com/offer/692829651178.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'175046849236,12.18,LFF精寻品📦,40-60美金,20-40单,高价品
1,适用于欧宝Zafira A 99-05 Astra G 98-09的2个转向信号指示灯,适用于欧宝Zafira A 99-05 Astra G 98-09的2个转向信号指示灯,12.18,https://cf.shopee.com.br/file/sg-11134201-7rdx5-ly3pldxjup1s4b,https://.xiapibuy.com/product/601778266/28606129252,汽车零部件,电子,IVCN202606159297,'148719032677,https://detail.1688.com/offer/677997406824.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'148719032677,12.18,,20-40美金,20-40单,高价品
1,带液晶显示屏的电动自行车油门，适用于36V电动滑板车配件,带液晶显示屏的电动自行车油门，适用于36V电动滑板车配件,12.15,https://cf.shopee.com.br/file/sg-11134201-81zwc-mimeh2whg26a89,https://.xiapibuy.com/product/207148383/52603541799,汽车零部件,其他的,IVCN202608177839,'375340287653,https://detail.1688.com/offer/682187602487.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=ec6b3cbb53f844118add2958c8ec354e&sessionid=06f4d3d2c137c649b5040a6475d1d368,P1,'08-21,'375340287653,12.15,,20-40美金,20-40单,高价品
1,双头车载风扇，USB充电，大风量，三档风速调节，后座电动风扇，360°旋转,12V/24USB,12.09,https://cf.shopee.ph/file/ph-11134207-7r98o-m0364pqh5r0kdd,https://.xiapibuy.com/product/1139475923/27811058818,汽车内饰配件,其他的,IVCN202604231733,'233213402060,相似款核价,P1,'08-21,'233213402060,12.09,LFF精寻品📦,100-300美金,20-40单,高价品
1,4个NGK火花塞，适用于三菱City Civic、马自达3、铃木APV G16A BKR6EGP #7092,4个NGK火花塞，适用于三菱City Civic、马自达3、铃木APV G16A BKR6EGP #7092,12.05,https://cf.shopee.ph/file/cn-11134207-7ras8-m7ywvmlld09e42,https://.xiapibuy.com/product/1434985809/24943289004,汽车零部件,电子,IVCN2026071012010,'234019550064,https://detail.1688.com/offer/851306217174.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'234019550064,12.05,LFF精寻品📦,20-40美金,20-40单,高价品
1,适用于 Sealion 6 DM-i 魔幻空间隔层系列 ABS+PVC 质感 保持整洁 防水 耐磨,上查林区,12.04,https://cf.shopee.ph/file/sg-11134201-7rdvk-lyxuy8ee7cz887,https://.xiapibuy.com/product/1016803403/26357908500,汽车内饰配件,收纳盒和隔层,IVCN202608177263,'246380803876,相似款：https://detail.1688.com/offer/735625654117.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'246380803876,12.04,LFF精寻品📦,20-40美金,20-40单,中价品
1,通用汽车座椅套，半包式保护套（不含靠背），前/后防滑垫,BK2,12.02,https://cf.shopee.com.br/file/sg-11134201-82616-mlm5xd33qvb8a4,https://.xiapibuy.com/product/1676701528/43981056679,汽车内饰配件,座椅及座椅套,IVCN202608177879,'405949357980,相似款：https://detail.1688.com/offer/932204366505.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'405949357980,12.02,,20-40美金,20-40单,高价品
1,AUXITO 2个装 1157 Bay15D P21/5W LED灯泡 刹车灯 示廓灯 尾灯 行车灯 日间行车灯 停车位置灯,白色的,12,https://cf.shopee.ph/file/8a7505e83df46bb76bc643e853abb2b8,https://.xiapibuy.com/product/429041086/9870900374,汽车零部件,电子,IVCN202606155873,'46108526484,https://detail.1688.com/offer/810309277760.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f491117491186751527191e162a&token=0XHmcfI5dJUqCODA3DvbSLGBd0h6CQvpf3etU01nM5wVJ7N9im1mIiJLqoBAUp%2BI,P0,'08-21,'46108526484,12,LFF精寻品📦,20-40美金,20-40单,高价品
1,适用于MG URBAN的硅胶杯架。汽车内饰配件、改装套件、汽车零件。,F-Black-MAX / ULTRA,12,https://cf.shopee.co.th/file/sg-11134201-8258f-mq32gbua16a6ca,https://.xiapibuy.com/product/1509548725/52112480401,汽车内饰配件,收纳盒和隔层,IVCN202608178595,'421084031162,https://detail.1688.com/offer/1020010060772.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-21,'421084031162,12,LFF精寻品📦,40-60美金,20-40单,高价品
1,Unisen 夜视高清 1080P 防水倒车摄像头，适用于安卓系统，支持倒车功能，车载后视摄像头,A1-1080P - 后置摄像头,12,https://cf.shopee.vn/file/cn-11134207-820l4-mnkuy7fwk64l91,https://.xiapibuy.com/product/1593515174/44659609652,汽车内饰配件,摄像机和停车摄像头,IVCN2026061520953,'415848187381,https://detail.1688.com/offer/936409624614.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,'08-21,'415848187381,12,,20-40美金,20-40单,高价品
1,本田锋范（2014-2019）散热器冷却液储液罐（带盖）,本田锋范（2014-2019）散热器冷却液储液罐（带盖）,12,https://cf.shopee.ph/file/sg-11134201-822zt-mo6k557t59fs31,https://.xiapibuy.com/product/1077523412/54810420352,汽车零部件,散热器、发动机冷却和气候控制,IVCN202608177971,'375914444325,相似款：https://detail.1688.com/offer/684628887436.html?spm=a26352.b28411319/2508.0.0,P0,'08-21,'375914444325,12,,20-40美金,20-40单,高价品
1,适用于MG URBAN的硅胶杯架。汽车内饰配件、改装套件、汽车零件。,G-Black-MAX / ULTRA,12,https://cf.shopee.co.th/file/sg-11134201-8258f-mq32gbua16a6ca,https://.xiapibuy.com/product/1509548725/55462476671,汽车内饰配件,收纳盒和隔层,IVCN202608178099,'326083983503,https://detail.1688.com/offer/1020010060772.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-21,'326083983503,12,LFF精寻品📦,20-40美金,20-40单,高价品
1,BOOM 汽车座椅垫 - 加厚记忆棉，透气舒适，提升驾乘舒适度,黑色 8厘米,12,https://cf.shopee.com.br/file/sg-11134201-7rasv-mae5z5qs57kg20,https://.xiapibuy.com/product/427553564/25945391075,汽车内饰配件,座椅及座椅套,IVCN202608179459,'295229546800,相似款：https://detail.1688.com/offer/854406306489.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=dc948da792a6e59fe7fdfda277d74992&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC647DB51A97936BD5F83647F0B0989082DDD68BA75746167D914B587945FCB4AA7EEF6D6099BA67CE089F770C23C101B7EFCADD37623FA389477B75C69671C2856C91C3A2C81F338F9CE5B0FADCC5500EEDB140ADC43B0666C46DC6B20068EE01F220922853433C3A319A217AA52BA634076EFAF67688D507FA202E701BC5B28936EBCF8408EAA66C%26cbu_cps_trace_flag%3Dwrite,P0,'08-21,'295229546800,12,,20-40美金,20-40单,高价品
1,碳纤维车牌架 KIPS RC 套装 前后 - 碳纤维车牌架 车牌罩配件 车牌架 车牌罩,碳碳无碳板，1对KIPS RCG,12,https://cf.shopee.ph/file/id-11134207-7ra0q-md0idqw0yluvfd,https://.xiapibuy.com/product/348865888/52853489997,汽车外饰配件,车牌配件,IVCN202608179701,'287277516485,相似款：https://detail.1688.com/offer/673881552052.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717694877418852984e1210&token=bC5DHlg51tJLSmT6CUyHB9fqK9RzRcdfpHpUS1MqeC0wn%2FpWqLDfQQUzWcq%2BuR8E,P0,'08-21,'287277516485,12,LFF精寻品📦,20-40美金,20-40单,高价品
